id,regionname,countryname,prodline,lendinginstr,lendinginstrtype,envassesmentcategorycode,supplementprojectflg,productlinetype,projectstatusdisplay,status,project_name,boardapprovaldate,board_approval_month,closingdate,lendprojectcost,ibrdcommamt,idacommamt,totalamt,grantamt,borrower,impagency,url,projectdoc ,majorsector_percent ,sector1,sector2,sector3,sector4,sector5,sector,mjsector1,mjsector2,mjsector3,mjsector4,mjsector5,mjsector,theme1,theme2,theme3,theme4,theme5,theme ,goal,financier,mjtheme1name,mjtheme2name,mjtheme3name,mjtheme4name,mjtheme5name,location
P057950,EUROPE AND CENTRAL ASIA,Bosnia and Herzegovina;Bosnia and Herzegovina,PE,Specific Investment Loan,IN,B,N,L,Closed,Closed,Solid Waste Management Project,2002-06-20T00:00:00Z,June,2010-06-30T00:00:00Z,21;000;000,0,18;000;000,18;000;000,0,GOVERNMENT OF BOSNIA AND HERZEGOVINA,FBH MINISTRY OF PHYSICAL PLANNING AND ENVIRONMENT,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P057950,,,Solid waste management!$!97!$!WB,Central government administration!$!3!$!BC,,,,Solid waste management;Solid waste management;Central government administration,Water; sanitation and flood protection!$!WX,Public Administration; Law; and Justice!$!BX,,,,Water; sanitation and flood protection;Water; sanitation and flood protection;Public Administration; Law; and Justice,State-owned enterprise restructuring and privatization!$!17!$!43,Other financial and private sector development!$!17!$!44,Other urban development!$!33!$!74,Pollution management and environmental health!$!33!$!84,Pollution management and environmental health!$!33!$!84,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities;Millennium Development Goals,IDA36720;IDA36720;IDA36721,Financial and private sector development,Financial and private sector development,Urban development,Environment and natural resources management,Environment and natural resources management,
P060434,EUROPE AND CENTRAL ASIA,Republic of Moldova;Republic of Moldova,PE,Adaptable Program Loan,IN,F,N,L,Closed,Closed,Rural Investment & Services Project (APL #1),2002-06-20T00:00:00Z,June,2006-08-31T00:00:00Z,19;690;000,0,10;500;000,10;500;000,0,GOVERNMENT OF MOLDOVA,MINISTRY OF AGRICULTURE,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P060434,,,General finance sector!$!74!$!FZ,General industry and trade sector!$!20!$!YZ,Sub-national government administration!$!4!$!BH,Other social services!$!2!$!JB,,General finance sector;General finance sector;General industry and trade sector;Sub-national government administration;Other social services,Finance!$!FX,Industry and trade!$!YX,Public Administration; Law; and Justice!$!BX,Health and other social services!$!JX,,Finance;Finance;Industry and trade;Public Administration; Law; and Justice;Health and other social services,Rural markets!$!20!$!75,Rural services and infrastructure!$!20!$!78,Rural non-farm income generation!$!20!$!76,Administrative and civil service reform!$!20!$!25,Infrastructure services for private sector development!$!20!$!39,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IDA36680;IDA36680;IDA36681,Rural development,Rural development,Rural development,Public sector governance,Financial and private sector development,
P065163,EUROPE AND CENTRAL ASIA,Republic of Moldova;Republic of Moldova,PE,Structural Adjustment Loan,AD,U,N,L,Closed,Closed,Structural Adjustment Credit 3,2002-06-20T00:00:00Z,June,2003-09-30T00:00:00Z,30;000;000,0,30;000;000,30;000;000,0,REPUBLIC OF MOLDOVA,,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P065163,,,General industry and trade sector!$!32!$!YZ,Central government administration!$!25!$!BC,General agriculture; fishing and forestry sector!$!21!$!AZ,Telecommunications!$!11!$!CT,Crops!$!11!$!AH,General industry and trade sector;General industry and trade sector;Central government administration;General agriculture; fishing and forestry sector;Telecommunications;Crops,Industry and trade!$!YX,Public Administration; Law; and Justice!$!BX,Agriculture; fishing; and forestry!$!AX,Information and communications!$!CX,Agriculture; fishing; and forestry!$!AX,Industry and trade;Industry and trade;Public Administration; Law; and Justice;Agriculture; fishing; and forestry;Information and communications;Agriculture; fishing; and forestry,Other public sector governance!$!17!$!30,State-owned enterprise restructuring and privatization!$!33!$!43,Other financial and private sector development!$!16!$!44,Debt management and fiscal sustainability!$!17!$!21,Other rural development!$!17!$!79,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IDA36670;IDA36670,Public sector governance,Financial and private sector development,Financial and private sector development,Economic management,Rural development,
P069935,EUROPE AND CENTRAL ASIA,Republic of Albania;Republic of Albania,PE,Poverty Reduction Support Credit,AD,C,N,L,Closed,Closed,Poverty Reduction Strategy Credit (PRSC),2002-06-20T00:00:00Z,June,2003-06-30T00:00:00Z,20;000;000,0,20;000;000,20;000;000,0,GOVERNMENT OF ALBANIA,MIN. OF LABOR,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P069935,,,Central government administration!$!40!$!BC,Other social services!$!20!$!JB,Health!$!20!$!JA,General education sector!$!20!$!EZ,,Central government administration;Central government administration;Other social services;Health;General education sector,Public Administration; Law; and Justice!$!BX,Health and other social services!$!JX,Health and other social services!$!JX,Education!$!EX,,Public Administration; Law; and Justice;Public Administration; Law; and Justice;Health and other social services;Health and other social services;Education,Other social protection and risk management!$!16!$!56,Other economic management!$!33!$!24,Social risk mitigation!$!17!$!87,Improving labor markets!$!17!$!51,Social safety nets!$!17!$!54,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IDA36700;IDA36700,Social protection and risk management,Economic management,Social protection and risk management,Social protection and risk management,Social protection and risk management,
P070112,EUROPE AND CENTRAL ASIA,Republic of Lithuania;Republic of Lithuania,PE,Specific Investment Loan,IN,B,N,L,Closed,Closed,Education Improvement Project,2002-06-20T00:00:00Z,June,2006-09-30T00:00:00Z,45;410;000,25;390;000,0,25;390;000,0,GOVERNMENT OF LITHUANIA,MINISTRY OF EDUCATION AND SCIENCE,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P070112,,,Energy efficiency in Heat and Power!$!67!$!LA,General public administration sector!$!17!$!BZ,General education sector!$!11!$!EZ,Telecommunications!$!5!$!CT,,Energy efficiency in Heat and Power;Energy efficiency in Heat and Power;General public administration sector;General education sector;Telecommunications,Energy and mining!$!LX,Public Administration; Law; and Justice!$!BX,Education!$!EX,Information and communications!$!CX,,Energy and mining;Energy and mining;Public Administration; Law; and Justice;Education;Information and communications,Climate change!$!28!$!81,Municipal governance and institution building!$!14!$!73,Education for the knowledge economy!$!29!$!66,Education for all!$!29!$!65,Education for the knowledge economy!$!29!$!66,,Millennium Development Goals;Millennium Development Goals;Corporate Advocacy Priorities;Global Public Goods Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IBRD71280;IBRD71280,Environment and natural resources management,Urban development,Human development,Human development,Human development,
P074905,EUROPE AND CENTRAL ASIA,Republic of Albania;Republic of Albania,PE,Specific Investment Loan,IN,B,N,L,Closed,Closed,Power Sector Rehabilitation & Restructuring Project,2002-06-20T00:00:00Z,June,2006-12-31T00:00:00Z,35;060;000,0,29;900;000,29;900;000,0,ALBANIA,ALBANIAN POWER CORPORATION (KESH),http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P074905,,,Power!$!100!$!LD,,,,,Power;Power,Energy and mining!$!LX,,,,,Energy and mining;Energy and mining,Regulation and competition policy!$!29!$!40,State-owned enterprise restructuring and privatization!$!29!$!43,Pollution management and environmental health!$!14!$!84,Pollution management and environmental health!$!14!$!84,Infrastructure services for private sector development!$!28!$!39,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Millennium Development Goals;Global Public Goods Priorities;Corporate Advocacy Priorities,IDA36710;IDA36710,Financial and private sector development,Financial and private sector development,Environment and natural resources management,Environment and natural resources management,Financial and private sector development,
P066260,EUROPE AND CENTRAL ASIA,Republic of Albania;Republic of Albania,PE,Specific Investment Loan,IN,B,N,L,Closed,Closed,Road Maintenance Project,2002-06-27T00:00:00Z,June,2007-06-30T00:00:00Z,20;850;000,0,17;000;000,17;000;000,0,REPUBLIC OF ALBANIA,MINISTRY OF TRANSPORT AND TELECOMMUNICATION,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P066260,,,Roads and highways!$!89!$!TA,Central government administration!$!11!$!BC,,,,Roads and highways;Roads and highways;Central government administration,Transportation!$!TX,Public Administration; Law; and Justice!$!BX,,,,Transportation;Transportation;Public Administration; Law; and Justice,Other social protection and risk management!$!50!$!56,Rural services and infrastructure!$!50!$!78,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IDA36830;IDA36830;IDA36831,Social protection and risk management,Rural development,,,,
P075256,EUROPE AND CENTRAL ASIA,Republic of Tajikistan;Republic of Tajikistan,PE,Specific Investment Loan,IN,B,N,L,Closed,Closed,Pamir Private Power Project,2002-06-27T00:00:00Z,June,2010-12-31T00:00:00Z,26;400;000,0,10;000;000,10;000;000,0,GOVERNMENT OF TAJIKISTAN,AGA KHAN FUND FOR ECONOMIC DEVELOPMENT;,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P075256,,,Power!$!100!$!LD,,,,,Power;Power,Energy and mining!$!LX,,,,,Energy and mining;Energy and mining,Infrastructure services for private sector development!$!33!$!39,Pollution management and environmental health!$!33!$!84,Rural services and infrastructure!$!34!$!78,Pollution management and environmental health!$!33!$!84,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities;Corporate Advocacy Priorities;Millennium Development Goals,IDA36820;IDA36820;IDAH3810,Financial and private sector development,Environment and natural resources management,Rural development,Environment and natural resources management,,
P059872,EUROPE AND CENTRAL ASIA,Republic of Turkey;Republic of Turkey,PE,Adaptable Program Loan,IN,B,N,L,Closed,Closed,Basic Education 2 Project (APL #2),2002-07-16T00:00:00Z,July,2007-08-31T00:00:00Z,356;860;000,300;000;000,0,300;000;000,0,REPUBLIC OF TURKEY,MINISTRY OF NATIONAL EDUCATION,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P059872,,,Primary education!$!65!$!EP,Secondary education!$!28!$!ES,Pre-primary education!$!5!$!EC,Central government administration!$!1!$!BC,Sub-national government administration!$!1!$!BH,Primary education;Primary education;Secondary education;Pre-primary education;Central government administration;Sub-national government administration,Education!$!EX,Education!$!EX,Education!$!EX,Public Administration; Law; and Justice!$!BX,Public Administration; Law; and Justice!$!BX,Education;Education;Education;Education;Public Administration; Law; and Justice;Public Administration; Law; and Justice,Urban services and housing for the poor!$!17!$!71,Education for the knowledge economy!$!33!$!66,Rural services and infrastructure!$!17!$!78,Education for the knowledge economy!$!33!$!66,Education for all!$!33!$!65,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IBRD46710;IBRD46710,Urban development,Human development,Rural development,Human development,Human development,
P063546,EUROPE AND CENTRAL ASIA,Republic of Croatia;Republic of Croatia,PE,Specific Investment Loan,IN,C,N,L,Closed,Closed,Pension System Investment Project,2002-07-18T00:00:00Z,July,2008-12-31T00:00:00Z,35;600;000,27;300;000,0,27;300;000,0,GOVERNMENT OF CROATIA (MOF),SUPERVISORY AGENCY FOR PENSION FUNDS & INSURANCE; PIU,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P063546,,,Compulsory pension and unemployment insurance!$!80!$!BE,Central government administration!$!20!$!BC,,,,Compulsory pension and unemployment insurance;Compulsory pension and unemployment insurance;Central government administration,Public Administration; Law; and Justice!$!BX,Public Administration; Law; and Justice!$!BX,,,,Public Administration; Law; and Justice;Public Administration; Law; and Justice;Public Administration; Law; and Justice,Regulation and competition policy!$!33!$!40,Social risk mitigation!$!67!$!87,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IBRD46720;IBRD46720,Financial and private sector development,Social protection and risk management,,,,
P074484,EUROPE AND CENTRAL ASIA,Republic of Serbia;Republic of Serbia,PE,Financial Intermediary Loan,IN,F,N,L,Closed,Closed,Export Finance Facilitation Project,2002-07-18T00:00:00Z,July,2007-06-30T00:00:00Z,31;500;000,0,11;500;000,11;500;000,0,FEDERAL REPUBLIC OF YUGOSLAVIA,SERBIA AND MONTENEGRO EXPORT CREDIT AGENCY,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P074484,,,Other domestic and international trade!$!100!$!YY,,,,,Other domestic and international trade;Other domestic and international trade,Industry and trade!$!YX,,,,,Industry and trade;Industry and trade,Export development and competitiveness!$!100!$!45,Export development and competitiveness!$!100!$!45,Export development and competitiveness!$!100!$!45,Export development and competitiveness!$!100!$!45,,,Global Public Goods Priorities;Global Public Goods Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities;Millennium Development Goals,IDA3693A;IDA3693A;IDA36930,Trade and integration,Trade and integration,Trade and integration,Trade and integration,,
P040555,EUROPE AND CENTRAL ASIA,Georgia;Georgia,PE,Specific Investment Loan,IN,B,N,L,Closed,Closed,Health Sector Development Project,2002-08-01T00:00:00Z,August,2012-06-30T00:00:00Z,24;760;000,0,20;300;000,20;300;000,0,GEORGIA,MINISTRY OF LABOR; HEALTH AND SOCIAL AFFAIRS,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P040555,,,Health!$!80!$!JA,Central government administration!$!15!$!BC,Compulsory health finance!$!5!$!BK,,,Health;Health;Central government administration;Compulsory health finance,Health and other social services!$!JX,Public Administration; Law; and Justice!$!BX,Public Administration; Law; and Justice!$!BX,,,Health and other social services;Health and other social services;Public Administration; Law; and Justice;Public Administration; Law; and Justice,Law reform!$!14!$!33,Child health!$!14!$!63,Health system performance!$!29!$!67,Population and reproductive health!$!14!$!69,Child health!$!14!$!63,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Millennium Development Goals;Millennium Development Goals,IDA37020;IDA37020,Rule of law,Human development,Human development,Human development,Human development,0000611716!$!K'alak'i T'bilisi!$!41.7166667!$!44.8333333!$!GE;0000611716!$!K'alak'i T'bilisi!$!41.7166667!$!44.8333333!$!GE;0000611717!$!Tbilisi!$!41.694113!$!44.833682!$!GE;0000613607!$!Kutaisi!$!42.24961411!$!42.69973755!$!GE;0000614455!$!Gori!$!41.98422!$!44.115784!$!GE;0000615532!$!Bat'umi!$!41.641587!$!41.635932!$!GE;0000615776!$!Ambrolauri!$!42.5211111!$!43.1622222!$!GE;0000615929!$!Ajaria!$!41.6666667!$!42!$!GE;0000865538!$!Guria!$!41.9666667!$!42.2!$!GE;0000865539!$!Imereti!$!42.1666667!$!42.98333!$!GE;0000865540!$!Shida Kartli!$!42.32!$!44.14!$!GE
P044800,EUROPE AND CENTRAL ASIA,Georgia;Georgia,PE,Specific Investment Loan,IN,A,N,L,Closed,Closed,Forests Development Project,2002-08-01T00:00:00Z,August,2009-06-30T00:00:00Z,21;370;000,0,15;700;000,15;700;000,0,GOVERNMENT OF GEORGIA,STATE FORESTRY DEPARTMENT,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P044800,,,Forestry!$!41!$!AT,Central government administration!$!41!$!BC,Agricultural extension and research!$!18!$!AB,,,Forestry;Forestry;Central government administration;Agricultural extension and research,Agriculture; fishing; and forestry!$!AX,Public Administration; Law; and Justice!$!BX,Agriculture; fishing; and forestry!$!AX,,,Agriculture; fishing; and forestry;Agriculture; fishing; and forestry;Public Administration; Law; and Justice;Agriculture; fishing; and forestry,Other environment and natural resources management!$!29!$!86,Participation and civic engagement!$!14!$!57,Rural services and infrastructure!$!14!$!78,Environmental policies and institutions!$!29!$!82,Environmental policies and institutions!$!29!$!82,,Global Public Goods Priorities;Global Public Goods Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities;Millennium Development Goals,IDA36990;IDA36990,Environment and natural resources management,Social dev/gender/inclusion,Rural development,Environment and natural resources management,Environment and natural resources management,
P077368,EUROPE AND CENTRAL ASIA,Georgia;Georgia,PE,Specific Investment Loan,IN,F,N,L,Closed,Closed,Municipal Development & Decentralization 2 Project,2002-08-01T00:00:00Z,August,2007-12-30T00:00:00Z,30;900;000,0,19;410;000,19;410;000,0,MINISTRY OF FINANCE,MUNICIPAL DEVELOPMENT FUND,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P077368,,,Roads and highways!$!21!$!TA,Housing construction!$!20!$!YC,General water; sanitation and flood protection sector!$!20!$!WZ,Health!$!20!$!JA,Sub-national government administration!$!19!$!BH,Roads and highways;Roads and highways;Housing construction;General water; sanitation and flood protection sector;Health;Sub-national government administration,Transportation!$!TX,Industry and trade!$!YX,Water; sanitation and flood protection!$!WX,Health and other social services!$!JX,Public Administration; Law; and Justice!$!BX,Transportation;Transportation;Industry and trade;Water; sanitation and flood protection;Health and other social services;Public Administration; Law; and Justice,Municipal governance and institution building!$!33!$!73,Other urban development!$!33!$!74,Decentralization!$!34!$!26,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IDA37010;IDA37010,Urban development,Urban development,Public sector governance,,,
P076764,EUROPE AND CENTRAL ASIA,Republic of Serbia;Republic of Serbia,PE,Structural Adjustment Loan,AD,U,N,L,Closed,Closed,Structural Adjustment Credit (SAC) (Montenegro),2002-08-08T00:00:00Z,August,2004-01-31T00:00:00Z,15;000;000,0,15;000;000,15;000;000,0,FEDERAL REPUBLIC OF YUGOSLAVIA,REPUBLIC OF MONTENEGRO,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P076764,,,Central government administration!$!35!$!BC,Power!$!20!$!LD,Compulsory pension and unemployment insurance!$!20!$!BE,General industry and trade sector!$!15!$!YZ,Law and justice!$!10!$!BG,Central government administration;Central government administration;Power;Compulsory pension and unemployment insurance;General industry and trade sector;Law and justice,Public Administration; Law; and Justice!$!BX,Energy and mining!$!LX,Public Administration; Law; and Justice!$!BX,Industry and trade!$!YX,Public Administration; Law; and Justice!$!BX,Public Administration; Law; and Justice;Public Administration; Law; and Justice;Energy and mining;Public Administration; Law; and Justice;Industry and trade;Public Administration; Law; and Justice,Public expenditure; financial management and procurement!$!25!$!27,Legal institutions for a market economy!$!13!$!34,Infrastructure services for private sector development!$!24!$!39,Debt management and fiscal sustainability!$!25!$!21,Legal institutions for a market economy!$!13!$!34,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IDA37050;IDA37050,Public sector governance,Rule of law,Financial and private sector development,Economic management,Rule of law,
P077473,EUROPE AND CENTRAL ASIA,Montenegro;Montenegro,PE,Learning and Innovation Loan,IN,C,N,L,Closed,Closed,Emergency Stabilization of Electricity Supply Project (Montenegro),2002-08-15T00:00:00Z,August,2007-06-30T00:00:00Z,7;000;000,0,5;000;000,5;000;000,0,FEDERAL REPUBLIC OF YUGOSLAVIA,ELEKTROPRIVREDA CRNE GORE (EPCG),http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P077473,,,Power!$!100!$!LD,,,,,Power;Power,Energy and mining!$!LX,,,,,Energy and mining;Energy and mining,Infrastructure services for private sector development!$!50!$!39,Urban services and housing for the poor!$!50!$!71,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IDA37080;IDA37080,Financial and private sector development,Urban development,,,,
P067149,EUROPE AND CENTRAL ASIA,Republic of Croatia;Republic of Croatia,PE,Specific Investment Loan,IN,C,N,L,Closed,Closed,Real Property Registration & Cadastre Project,2002-08-29T00:00:00Z,August,2010-06-30T00:00:00Z,37;200;000,25;700;000,0,25;700;000,0,REPUBLIC OF CROATIA,MINISTRY OF JUSTICE AND STATE GEODETIC ADMINISTRATION,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P067149,,,General agriculture; fishing and forestry sector!$!40!$!AZ,Law and justice!$!35!$!BG,Central government administration!$!25!$!BC,,,General agriculture; fishing and forestry sector;General agriculture; fishing and forestry sector;Law and justice;Central government administration,Agriculture; fishing; and forestry!$!AX,Public Administration; Law; and Justice!$!BX,Public Administration; Law; and Justice!$!BX,,,Agriculture; fishing; and forestry;Agriculture; fishing; and forestry;Public Administration; Law; and Justice;Public Administration; Law; and Justice,Judicial and other dispute resolution mechanisms!$!14!$!32,Rural markets!$!14!$!75,Land administration and management!$!29!$!83,Land administration and management!$!29!$!83,Access to law and justice!$!14!$!31,,Global Public Goods Priorities;Global Public Goods Priorities;Corporate Advocacy Priorities;Millennium Development Goals;Global Public Goods Priorities;Corporate Advocacy Priorities,IBRD46740;IBRD46740,Rule of law,Rural development,Environment and natural resources management,Environment and natural resources management,Rule of law,
P069890,EUROPE AND CENTRAL ASIA,Republic of Latvia;Republic of Latvia,PE,Programmatic Structural Adjustment Loan,AD,U,N,L,Closed,Closed,Private Sector Adjustment Loan 2 (PSAL 2),2002-09-10T00:00:00Z,September,2005-04-28T00:00:00Z,20;210;000,20;210;000,0,20;210;000,0,REPUBLIC OF LATVIA,MINISTRY OF FINANCE,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P069890,,,Central government administration!$!70!$!BC,General energy sector!$!10!$!LZ,Other social services!$!10!$!JB,General finance sector!$!5!$!FZ,Law and justice!$!5!$!BG,Central government administration;Central government administration;General energy sector;Other social services;General finance sector;Law and justice,Public Administration; Law; and Justice!$!BX,Energy and mining!$!LX,Health and other social services!$!JX,Finance!$!FX,Public Administration; Law; and Justice!$!BX,Public Administration; Law; and Justice;Public Administration; Law; and Justice;Energy and mining;Health and other social services;Finance;Public Administration; Law; and Justice,Regulation and competition policy!$!20!$!40,Other accountability/anti-corruption!$!20!$!29,Administrative and civil service reform!$!20!$!25,Public expenditure; financial management and procurement!$!20!$!27,Macroeconomic management!$!20!$!23,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IBRD71450;IBRD71450,Financial and private sector development,Public sector governance,Public sector governance,Public sector governance,Economic management,
P067575,EUROPE AND CENTRAL ASIA,Romania;Romania,PE,Structural Adjustment Loan,AD,U,N,L,Closed,Closed,Private Sector Adjustment Loan 2 (PAL 2),2002-09-12T00:00:00Z,September,2004-12-31T00:00:00Z,300;000;000,300;000;000,0,300;000;000,0,GOVERNMENT OF ROMANIA,MINISTRY OF FINANCE,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P067575,,,General industry and trade sector!$!27!$!YZ,Oil and gas!$!22!$!LC,Banking!$!17!$!FA,Power!$!17!$!LD,Compulsory pension and unemployment insurance!$!17!$!BE,General industry and trade sector;General industry and trade sector;Oil and gas;Banking;Power;Compulsory pension and unemployment insurance,Industry and trade!$!YX,Energy and mining!$!LX,Finance!$!FX,Energy and mining!$!LX,Public Administration; Law; and Justice!$!BX,Industry and trade;Industry and trade;Energy and mining;Finance;Energy and mining;Public Administration; Law; and Justice,State-owned enterprise restructuring and privatization!$!40!$!43,Social risk mitigation!$!20!$!87,Social safety nets!$!20!$!54,Improving labor markets!$!20!$!51,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IBRD46750;IBRD46750,Financial and private sector development,Social protection and risk management,Social protection and risk management,Social protection and risk management,,
P069679,EUROPE AND CENTRAL ASIA,Romania;Romania,PE,Technical Assistance Loan,IN,C,N,L,Closed,Closed,Private & Public Sector Institution Building Loan (PIPBL),2002-09-12T00:00:00Z,September,2008-12-31T00:00:00Z,22;340;000,18;600;000,0,18;600;000,0,ROMANIA,,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P069679,,,Central government administration!$!40!$!BC,Banking!$!30!$!FA,Power!$!20!$!LD,Sub-national government administration!$!10!$!BH,,Central government administration;Central government administration;Banking;Power;Sub-national government administration,Public Administration; Law; and Justice!$!BX,Finance!$!FX,Energy and mining!$!LX,Public Administration; Law; and Justice!$!BX,,Public Administration; Law; and Justice;Public Administration; Law; and Justice;Finance;Energy and mining;Public Administration; Law; and Justice,Regulation and competition policy!$!22!$!40,State-owned enterprise restructuring and privatization!$!22!$!43,Legal institutions for a market economy!$!11!$!34,Infrastructure services for private sector development!$!22!$!39,Corporate governance!$!23!$!38,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IBRD46760;IBRD46760,Financial and private sector development,Financial and private sector development,Rule of law,Financial and private sector development,Financial and private sector development,
P068062,EUROPE AND CENTRAL ASIA,Romania;Romania,GE,Specific Investment Loan,IN,F,N,L,Closed,Closed,Energy Efficiency GEF Project,2002-09-19T00:00:00Z,September,2008-06-30T00:00:00Z,34;000;000,0,0,0,10;000;000,GOVERNMENT OF ROMANIA,ROMANIAN FUND FOR ENERGY EFFICIENCY (FREE),http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P068062,,,General industry and trade sector!$!90!$!YZ,General finance sector!$!10!$!FZ,,,,General industry and trade sector;General industry and trade sector;General finance sector,Industry and trade!$!YX,Finance!$!FX,,,,Industry and trade;Industry and trade;Finance,Climate change!$!29!$!81,Technology diffusion!$!14!$!48,Other financial and private sector development!$!28!$!44,Climate change!$!29!$!81,Pollution management and environmental health!$!29!$!84,,Millennium Development Goals;Millennium Development Goals;Global Public Goods Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities;Global Public Goods Priorities,,Environment and natural resources management,Trade and integration,Financial and private sector development,Environment and natural resources management,Environment and natural resources management,
